"BehaviorSpace results (NetLogo 6.2.0)"
"main.nlogo"
"experiment"
"11/10/2021 12:33:53:002 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","1","1","2","2","3","3","4","4"
"starting_food","20",,"15",,"10",,"5",
"reproduction_chance","1",,"1",,"1",,"1",
"max_waste","5",,"5",,"5",,"5",
"food_energy_amount","26",,"26",,"26",,"26",
"num_cleaners","50",,"50",,"50",,"50",
"starting_energy","100",,"100",,"100",,"100",
"show_energy","true",,"true",,"true",,"true",
"starting_normal_waste","13",,"13",,"13",,"13",
"reproduce_gluttons","true",,"true",,"true",,"true",
"show_waste","false",,"false",,"false",,"false",
"starting_toxic_waste","12",,"12",,"12",,"12",
"n_deposits","10",,"10",,"10",,"10",
"infinite_ticks","false",,"false",,"false",,"false",
"ticks_end","10000",,"10000",,"10000",,"10000",
"reproduce_cleaners","false",,"false",,"false",,"false",
"num_gluttons","30",,"30",,"30",,"30",
"[reporter]","count gluttons","count cleaners","count gluttons","count cleaners","count gluttons","count cleaners","count gluttons","count cleaners"
,"282","50","273","37","39","21","2","0"
,"286","50","276","37","39","21","2","0"
,"287","50","275","37","39","21","2","0"
,"289","50","275","37","40","21","2","0"
,"294","50","277","37","40","21","2","0"
,"297","50","278","37","40","21","2","0"
,"299","50","278","37","40","21","2","0"
,"303","50","279","37","41","21","2","0"
,"306","50","280","37","42","21","2","0"
,"308","50","285","37","42","21","2","0"
,"311","50","282","37","41","21","2","0"
,"315","50","285","37","42","21","2","0"
,"319","50","288","37","42","21","2","0"
,"321","50","289","37","42","21","2","0"
,"322","50","287","37","43","21","2","0"
,"325","50","286","37","43","21","2","0"
,"327","50","288","37","43","21","2","0"
,"325","50","285","37","43","21","2","0"
,"329","50","287","37","43","21","2","0"
,"335","50","288","37","44","21","2","0"
,"340","50","290","37","43","21","2","0"
,"340","50","289","37","43","21","2","0"
,"341","50","286","37","42","21","2","0"
,"343","50","285","37","42","21","2","0"
,"344","50","285","37","42","21","2","0"
,"346","50","287","37","42","21","2","0"
,"349","50","292","37","42","21","1","0"
,"351","50","294","37","42","21","1","0"
,"355","50","296","37","42","21","1","0"
,"356","50","296","37","42","21","1","0"
,"358","50","297","37","41","21","1","0"
,"361","50","299","37","41","21","1","0"
,"367","50","301","37","41","21",,
,"370","50","299","37","42","21",,
,"374","50","301","37","39","21",,
,"376","50","302","37","39","21",,
,"379","50","304","37","39","21",,
,"380","50","312","37","40","21",,
,"385","50","314","37","40","21",,
,"389","50","317","37","40","21",,
,"390","50","319","37","40","21",,
,"392","50","322","37","40","21",,
,"398","50","325","37","40","21",,
,"398","50","327","37","43","21",,
,"402","50","329","37","43","21",,
,"402","50","330","37","43","21",,
,"405","50","328","37","43","21",,
,"407","50","330","37","43","21",,
,"415","50","332","37","43","21",,
,"418","50","334","37","43","21",,
,"425","50","336","37","43","21",,
,"428","50","335","37","43","21",,
,"431","50","332","37","43","21",,
,"433","50","332","37","42","21",,
,"436","50","332","37","42","21",,
,"438","50","333","37","41","21",,
,"441","50","337","37","41","21",,
,"441","50","340","37","40","21",,
,"447","50","343","37","41","21",,
,"454","50","345","37","41","21",,
,"461","50","347","37","40","21",,
,"466","50","351","37","40","21",,
,"469","50","354","37","40","21",,
,"469","50","358","37","40","21",,
,"472","50","359","37","41","21",,
,"481","50","358","37","41","21",,
,"482","50","356","37","41","21",,
,"483","50","361","37","41","21",,
,"485","50","366","37","42","21",,
,"490","50","363","37","42","21",,
,"490","50","366","37","42","21",,
,"492","50","370","37","42","21",,
,"498","50","375","37","43","21",,
,"501","50","377","37","44","21",,
,"503","50","381","37","46","21",,
,"505","50","379","37","46","21",,
,"505","50","379","37","45","21",,
,"506","50","383","37","45","21",,
,"504","50","387","37","46","21",,
,"504","50","386","37","46","21",,
,"509","50","383","37","47","21",,
,"513","50","386","37","48","21",,
,"514","50","389","37","50","21",,
,"518","50","389","37","52","21",,
,"518","50","389","37","50","21",,
,"521","50","391","37","50","21",,
,"525","50","389","37","50","21",,
,"525","50","393","37","49","21",,
,"528","50","392","37","49","21",,
,"535","50","393","37","49","21",,
,"537","50","394","37","49","21",,
,"543","50","397","37","50","21",,
,"546","50","400","37","50","21",,
,"550","50","403","37","51","21",,
,"556","50","403","37","51","21",,
,"559","50","405","37","51","21",,
,"562","50","405","37","51","21",,
,"562","50","407","37","51","21",,
,"565","50","410","37","51","21",,
,"567","50","414","37","51","21",,
,"572","50","417","37","51","21",,
,"574","50","419","37","52","21",,
,"577","50","424","37","52","21",,
,"577","50","426","37","52","21",,
,"580","50","425","37","51","21",,
,"583","50","427","37","49","21",,
,"586","50","431","37","49","21",,
,"591","50","431","37","49","21",,
,"596","50","433","37","49","21",,
,"599","50","437","37","51","21",,
,"602","50","439","37","51","21",,
,"604","50","437","37","49","21",,
,"611","50","436","37","50","21",,
,"615","50","440","37","49","21",,
,"621","49","442","37","49","21",,
,"628","49","440","37","50","21",,
,"635","49","442","37","51","21",,
,"639","49","445","37","51","21",,
,"644","49","442","37","52","21",,
,"646","49","445","37","53","21",,
,"654","49","450","37","53","21",,
,"658","49","454","37","53","21",,
,"660","49","453","37","53","21",,
,"661","49","459","37","53","21",,
,"662","49","462","37","54","21",,
,"664","49","465","37","56","21",,
,"669","49","465","37","56","21",,
,"675","49","466","37","56","21",,
,"682","49","466","37","56","21",,
,"689","49","468","37","56","21",,
,"693","49","468","37","57","21",,
,"698","49","464","37","56","21",,
,"705","49","462","37","56","21",,
,"712","49","462","37","55","21",,
,"717","49","462","37","55","21",,
,"717","49","465","37","55","21",,
,"719","49","464","37","54","21",,
,"723","49","467","37","54","21",,
,"727","49","467","37","54","21",,
,"728","49","475","37","54","21",,
,"734","49","478","37","54","20",,
,"740","49","487","37","54","20",,
,"745","49","492","37","55","20",,
,"749","49","495","37","56","20",,
,"754","49","495","37","57","20",,
,"761","49","495","37","57","20",,
,"763","49","500","37","54","20",,
,"768","49","501","37","53","20",,
,"775","49","503","37","53","20",,
,"782","49","506","37","53","20",,
,"788","49","510","37","53","20",,
,"793","49","511","37","55","20",,
,"797","49","513","37","55","20",,
,"800","49","514","37","55","20",,
,"805","49","511","37","55","20",,
,"811","49","511","37","54","20",,
,"820","49","516","37","55","20",,
,"827","49","518","37","55","20",,
,"829","49","523","37","54","20",,
,"833","49","523","37","54","20",,
,"839","49","523","37","54","20",,
,"848","49","527","37","55","20",,
,"852","49","530","37","56","20",,
,"858","49","527","37","57","20",,
,"859","49","532","37","57","20",,
,"861","49","534","37","57","20",,
,"869","49","540","37","58","20",,
,"883","49","541","37","60","20",,
,"891","49","544","37","60","20",,
,"896","49","549","37","58","20",,
,"901","49","550","37","57","20",,
,"911","49","555","37","56","19",,
,"921","49","560","37","56","19",,
,"932","49","562","37","56","19",,
,"938","49","567","37","56","18",,
,"938","49","563","37","55","18",,
,"944","49","563","37","55","18",,
,"944","49","567","37","56","18",,
,"955","49","570","37","57","18",,
,"964","49","569","37","55","18",,
,"975","49","573","37","55","18",,
,"979","49","575","37","53","18",,
,"988","49","577","37","52","18",,
,"992","49","578","37","52","18",,
,"998","49","575","37","52","18",,
,"1008","49","579","37","50","18",,
,"1016","49","584","37","49","18",,
,"1018","49","584","37","49","18",,
,"1028","49","586","37","49","18",,
,"1039","49","584","37","49","18",,
,"1048","49","585","37","49","18",,
,"1059","49","584","37","49","18",,
,"1070","49","585","37","49","18",,
,"1075","49","586","37","49","18",,
,"1083","49","586","37","48","18",,
,"1091","49","588","37","49","18",,
,"1102","49","589","37","48","18",,
,"1111","49","596","37","48","18",,
,"1122","49","595","37","48","18",,
,"1126","49","602","37","48","18",,
,"1131","49","604","37","48","18",,
,"1140","49","604","37","48","18",,
,"1149","49","608","37","49","18",,
,"1151","49","609","37","50","18",,
,"1156","49","611","37","50","18",,
,"1163","49","612","37","49","18",,
,"1168","49","616","37","49","18",,
,"1177","49","616","37","50","18",,
,"1186","49","614","37","51","18",,
,"1196","49","622","37","52","18",,
,"1208","49","623","37","54","18",,
,"1220","49","622","37","54","18",,
,"1241","49","627","37","55","18",,
,"1250","49","627","37","55","18",,
,"1259","49","630","37","56","18",,
,"1269","49","628","37","57","18",,
,"1275","49","634","37","57","18",,
,"1289","49","637","37","58","18",,
,"1310","49","640","37","57","18",,
,"1320","49","637","37","57","18",,
,"1336","49","639","37","57","18",,
,"1347","49","639","37","58","18",,
,"1358","49","639","37","58","18",,
,"1369","49","638","37","58","18",,
,"1382","49","648","37","57","17",,
,"1390","49","652","37","56","17",,
,"1401","49","655","37","58","17",,
,"1408","49","659","37","57","17",,
,"1417","49","657","37","57","17",,
,"1429","49","658","37","56","17",,
,"1444","49","665","37","56","17",,
,"1460","49","669","37","56","17",,
,"1469","49","668","37","56","17",,
,"1481","49","669","37","55","17",,
,"1491","49","672","37","56","17",,
,"1499","49","671","37","56","17",,
,"1510","49","674","37","55","17",,
,"1529","49","678","37","55","17",,
,"1548","49","678","37","55","17",,
,"1566","49","675","37","55","17",,
,"1582","49","684","37","57","17",,
,"1595","49","684","37","55","17",,
,"1612","49","685","37","55","17",,
,"1623","49","684","37","55","17",,
,"1635","49","688","37","56","17",,
,"1649","49","687","37","56","17",,
,"1655","49","690","37","57","17",,
,"1673","49","692","37","56","17",,
,"1682","49","695","37","56","17",,
,"1693","49","699","37","58","17",,
,"1708","49","703","37","58","17",,
,"1723","49","703","37","58","17",,
,"1741","49","702","37","58","17",,
,"1750","49","703","37","59","17",,
,"1759","49","707","37","59","17",,
,"1769","49","714","37","58","17",,
,"1789","49","722","37","57","17",,
,"1800","49","723","37","57","17",,
,"1822","49","725","37","57","17",,
,"1839","49","725","37","57","17",,
,"1851","49","733","37","54","17",,
,"1862","49","735","37","54","17",,
,"1884","49","736","37","53","17",,
,"1891","49","739","37","53","17",,
,"1907","49","743","37","53","17",,
,"1920","49","743","37","53","17",,
,"1929","49","746","37","54","17",,
,"1943","49","752","37","53","17",,
,"1954","49","752","37","52","17",,
