"BehaviorSpace results (NetLogo 6.2.0)"
"main.nlogo"
"experiment"
"11/10/2021 12:08:54:529 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","1","1","2","2","3","3","4","4","5","5"
"starting_food","10",,"10",,"10",,"10",,"10",
"reproduction_chance","1",,"1",,"1",,"1",,"1",
"max_waste","100",,"50",,"25",,"10",,"5",
"food_energy_amount","26",,"26",,"26",,"26",,"26",
"num_cleaners","50",,"50",,"50",,"50",,"50",
"starting_energy","100",,"100",,"100",,"100",,"100",
"show_energy","true",,"true",,"true",,"true",,"true",
"starting_normal_waste","13",,"13",,"13",,"13",,"13",
"reproduce_gluttons","true",,"true",,"true",,"true",,"true",
"show_waste","false",,"false",,"false",,"false",,"false",
"starting_toxic_waste","12",,"12",,"12",,"12",,"12",
"n_deposits","10",,"10",,"10",,"10",,"10",
"infinite_ticks","false",,"false",,"false",,"false",,"false",
"ticks_end","10000",,"10000",,"10000",,"10000",,"10000",
"reproduce_cleaners","false",,"false",,"false",,"false",,"false",
"num_gluttons","30",,"30",,"30",,"30",,"30",
"[reporter]","count gluttons","count cleaners","count gluttons","count cleaners","count gluttons","count cleaners","count gluttons","count cleaners","count gluttons","count cleaners"
,"38","4","32","1","12","2","36","4","38","32"
,"39","4","33","1","12","2","36","4","39","32"
,"39","3","34","1","13","2","36","4","37","32"
,"39","3","32","1","13","2","37","4","37","32"
,"40","3","32","1","13","2","36","4","37","32"
,"40","3","31","1","13","2","36","4","37","32"
,"40","3","29","1","12","2","35","4","38","31"
,"40","3","29","1","12","2","35","4","37","31"
,"40","3","29","1","12","2","34","4","38","31"
,"40","3","30","1","13","2","33","4","38","31"
,"40","3","30","1","13","2","33","4","38","31"
,"40","2","29","1","13","2","32","4","39","31"
,"39","2","29","1","13","2","32","4","38","31"
,"38","2","29","1","13","2","32","4","38","31"
,"36","2","30","1","14","2","32","4","37","31"
,"36","2","30","1","15","2","31","4","37","31"
,"36","2","30","1","15","2","31","4","38","31"
,"36","2","30","1","15","2","30","4","37","31"
,"38","2","30","1","15","2","30","4","37","31"
,"37","2","30","1","15","2","30","4","39","31"
,"39","2","30","1","15","2","30","4","39","29"
,"40","2","30","1","15","2","29","4","39","29"
,"40","2","28","1","15","2","29","4","38","29"
,"42","2","28","1","15","2","30","4","38","29"
,"42","2","27","1","15","2","30","4","38","29"
,"41","2","26","1","15","2","30","4","38","29"
,"42","2","25","1","15","2","30","4","38","29"
,"42","2","25","1","15","2","31","4","37","29"
,"42","2","25","1","15","2","30","4","37","29"
,"42","2","23","1","15","2","29","4","37","29"
,"42","2","23","1","15","2","29","4","37","29"
,"42","2","23","1","15","2","29","4","38","29"
,"42","2","21","1","15","2","29","4","38","29"
,"40","2","21","1","15","2","29","4","39","29"
,"39","2","21","1","16","2","30","4","39","29"
,"40","2","21","1","16","2","30","4","39","29"
,"39","2","21","1","16","2","30","4","41","29"
,"39","2","21","1","16","2","29","4","41","29"
,"39","2","21","1","16","2","30","4","41","29"
,"39","2","21","1","16","2","29","4","41","29"
,"39","2","21","1","16","2","29","4","41","29"
,"39","2","20","1","16","2","29","4","41","29"
,"39","2","20","1","16","2","29","4","42","29"
,"39","2","20","1","16","2","27","4","42","29"
,"39","2","20","1","15","2","27","4","42","29"
,"39","2","21","1","14","2","28","4","43","29"
,"39","2","21","1","14","2","29","4","43","29"
,"39","2","22","1","14","2","30","4","42","29"
,"39","2","22","1","14","2","30","4","42","29"
,"38","2","22","1","14","2","30","4","42","29"
,"38","2","22","1","13","2","30","4","42","29"
,"38","2","22","1","13","2","30","4","43","29"
,"38","2","22","1","13","2","30","4","43","29"
,"38","2","22","1","13","2","29","4","43","29"
,"38","2","22","1","13","2","29","4","45","29"
,"38","2","23","1","13","2","29","4","46","29"
,"37","2","23","1","13","2","30","4","46","29"
,"37","2","23","1","13","2","30","4","47","29"
,"37","2","23","1","13","2","31","4","47","29"
,"37","2","23","0","13","2","31","3","47","29"
,"38","2","23","0","13","1","31","3","46","29"
,"39","2","24","0","13","1","31","3","48","29"
,"39","2","24","0","13","1","31","3","48","29"
,"39","2","24","0","13","1","30","3","48","29"
,"39","2","25","0","14","1","30","3","48","29"
,"38","2","25","0","14","1","30","3","50","29"
,"38","2","27","0","14","1","30","3","50","29"
,"37","2","27","0","14","1","30","3","51","29"
,"38","2","27","0","14","1","30","3","50","29"
,"38","2","27","0","15","1","30","3","50","29"
,"37","2","27","0","15","1","30","3","51","29"
,"37","2","27","0","15","1","30","3","51","29"
,"38","2","27","0","15","1","30","3","52","29"
,"39","2","27","0","15","1","29","2","52","28"
,"39","2","27","0","15","1","30","2","52","28"
,"39","2","27","0","14","1","30","2","51","28"
,"39","2","27","0","14","1","30","2","51","28"
,"39","2","26","0","14","1","30","2","52","28"
,"39","2","26","0","14","1","30","2","51","28"
,"39","2","26","0","14","1","30","2","51","28"
,"39","2","25","0","14","1","29","2","51","28"
,"37","2","24","0","15","1","28","2","52","28"
,"36","2","24","0","16","1","28","2","52","28"
,"36","2","24","0","15","1","28","2","53","28"
,"37","2","24","0","15","1","28","2","54","28"
,"37","2","25","0","15","1","29","2","54","28"
,"37","1","25","0","15","1","29","2","57","28"
,"36","1","25","0","15","1","30","2","57","28"
,"37","1","25","0","14","1","30","2","57","28"
,"38","1","25","0","14","1","31","2","57","28"
,"38","1","24","0","14","1","31","2","57","28"
,"37","1","24","0","14","1","31","2","57","28"
,"37","1","27","0","14","1","31","2","57","28"
,"38","1","28","0","14","1","31","2","56","28"
,"38","1","28","0","11","1","31","2","56","28"
,"37","1","28","0","11","1","31","2","56","28"
,"37","1","28","0","11","1","31","2","57","28"
,"38","1","28","0","11","1","31","2","58","28"
,"38","1","28","0","10","1","31","2","57","28"
,"38","1","28","0","10","1","32","2","57","28"
,"39","1","28","0","10","1","33","2","57","28"
,"38","1","28","0","9","1","32","2","57","28"
,"38","1","27","0","9","1","31","2","57","28"
,"38","1","27","0","9","1","31","2","56","28"
,"36","1","25","0","9","1","31","2","54","28"
,"37","1","26","0","9","1","30","2","54","28"
,"37","1","23","0","9","1","30","2","54","28"
,"37","1","23","0","9","1","29","2","55","28"
,"37","1","23","0","9","1","29","2","55","28"
,"36","1","23","0","9","1","29","2","55","28"
,"35","1","23","0","9","1","29","2","55","28"
,"36","1","23","0","8","1","30","2","55","28"
,"35","1","23","0","8","1","29","2","56","28"
,"34","1","23","0","8","1","29","2","56","28"
,"34","1","23","0","8","1","29","2","56","28"
,"34","1","23","0","8","1","29","2","57","28"
,"34","1","23","0","8","1","29","2","57","28"
,"33","1","23","0","8","1","29","2","57","28"
,"32","1","23","0","8","1","28","2","57","28"
,"32","1","23","0","8","1","28","2","57","28"
,"32","1","24","0","8","1","29","2","58","28"
,"33","1","25","0","8","1","29","2","58","28"
,"34","1","25","0","8","1","28","2","58","28"
,"34","1","25","0","8","1","28","2","56","28"
,"34","1","25","0","6","1","28","2","57","28"
,"34","1","25","0","5","1","28","2","57","28"
,"34","1","25","0","5","1","28","2","57","28"
,"33","1","24","0","5","1","27","2","57","28"
,"33","1","25","0","5","1","27","2","57","28"
,"33","1","25","0","5","1","27","2","58","28"
,"33","1","25","0","5","1","25","2","61","28"
,"34","1","26","0","5","1","25","2","61","28"
,"33","1","27","0","5","1","25","2","62","28"
,"33","1","26","0","5","1","25","2","62","28"
,"33","1","26","0","5","1","25","2","62","28"
,"32","1","26","0","5","1","26","2","62","28"
,"32","1","26","0","5","1","25","2","62","28"
,"32","1","26","0","5","1","25","2","62","28"
,"33","1","26","0","5","1","25","2","61","28"
,"33","1","25","0","5","1","25","2","61","28"
,"33","1","25","0","5","1","24","2","63","28"
,"33","1","25","0","5","1","24","2","63","28"
,"36","1","24","0","5","1","23","2","65","27"
,"36","1","24","0","4","1","23","2","65","27"
,"36","1","21","0","4","1","23","2","64","27"
,"35","1","21","0","4","1","22","2","64","27"
,"35","1","21","0","4","1","21","2","65","27"
,"35","1","21","0","4","1","21","2","65","27"
,"35","1","21","0","4","1","21","2","65","26"
,"36","1","21","0","4","1","21","2","65","26"
,"36","1","21","0","4","1","21","2","65","26"
,"37","1","21","0","4","1","21","2","65","26"
,"37","1","21","0","4","1","22","2","65","26"
,"35","1","21","0","4","1","22","2","64","26"
,"35","1","21","0","4","1","22","2","63","26"
,"35","1","21","0","3","1","22","2","63","26"
,"35","1","21","0","3","1","22","2","63","26"
,"35","1","21","0","3","1","22","2","63","26"
,"34","1","21","0","3","1","21","2","65","26"
,"34","1","22","0","3","1","22","2","64","26"
,"35","1","22","0","3","1","22","2","64","26"
,"35","1","22","0","3","1","21","2","64","26"
,"35","1","22","0","3","1","20","2","64","26"
,"36","1","22","0","3","1","19","2","63","26"
,"36","1","22","0","3","1","19","2","64","26"
,"36","1","23","0","3","1","19","2","64","26"
,"36","1","23","0","3","1","19","2","64","25"
,"34","1","22","0","3","1","18","2","64","25"
,"34","1","22","0","3","1","17","2","64","25"
,"34","1","22","0","3","1","17","2","62","25"
,"34","1","22","0","3","1","16","2","61","25"
,"34","1","22","0","3","1","16","2","61","25"
,"33","1","22","0","3","1","16","2","62","25"
,"32","1","22","0","3","1","16","2","61","25"
,"31","1","21","0","3","1","16","2","62","25"
,"31","1","21","0","3","1","14","2","62","25"
,"31","1","21","0","3","1","13","2","62","25"
,"31","1","22","0","4","1","13","2","63","24"
,"31","1","22","0","4","1","13","2","62","24"
,"29","1","22","0","4","1","12","2","60","24"
,"29","1","22","0","4","1","11","2","60","23"
,"29","1","22","0","4","1","11","2","60","23"
,"29","1","22","0","4","1","10","2","60","23"
,"29","1","23","0","4","1","10","2","59","23"
,"29","1","23","0","4","1","10","2","61","23"
,"28","1","23","0","4","1","10","2","61","23"
,"28","1","23","0","4","1","10","1","62","23"
,"28","1","23","0","4","1","10","1","63","23"
,"27","1","23","0","4","1","10","1","61","22"
,"28","1","23","0","2","1","10","1","62","22"
,"26","1","23","0","2","1","10","1","63","22"
,"25","1","23","0","2","1","10","0","64","22"
,"24","1","23","0","2","1","11","0","62","22"
,"25","1","23","0","2","1","11","0","62","22"
,"25","1","23","0","2","1","11","0","62","22"
,"26","1","23","0","2","1","11","0","61","22"
,"28","1","23","0","2","1","11","0","61","21"
,"28","1","24","0","2","1","11","0","61","21"
,"28","1","24","0","1","1","11","0","62","21"
,"27","1","24","0","1","1","10","0","62","21"
,"27","1","24","0","1","1","10","0","61","21"
,"26","1","24","0","1","1","10","0","61","21"
,"26","1","24","0","1","1","10","0","61","21"
,"26","1","23","0","1","1","9","0","61","21"
,"26","1","23","0","1","1","9","0","61","21"
,"27","1","23","0","1","1","9","0","61","21"
,"27","1","22","0","1","1","10","0","60","21"
,"27","1","21","0","1","1","10","0","60","21"
,"28","1","21","0","0","1","10","0","59","21"
,"29","1","21","0","0","1","9","0","60","21"
,"29","1","21","0","0","1","10","0","60","21"
,"29","1","21","0","0","1","10","0","60","21"
,"29","1","21","0","0","1","10","0","57","21"
,"29","1","21","0","0","1","10","0","57","21"
,"28","1","21","0","0","1","10","0","58","21"
,"29","1","21","0","0","1","10","0","58","21"
,"29","1","21","0","0","1","9","0","59","21"
,"29","1","21","0","0","1","10","0","59","21"
,"30","1","22","0","0","1","10","0","59","21"
,"30","1","22","0","0","1","10","0","60","21"
,"31","1","24","0","0","1","10","0","62","21"
,"33","1","24","0","0","1","10","0","61","21"
,"33","1","24","0","0","1","10","0","61","21"
,"33","1","25","0","0","1","10","0","61","21"
,"34","1","25","0","0","1","10","0","59","21"
,"34","1","25","0","0","1","10","0","59","21"
,"34","1","25","0","0","1","10","0","60","21"
,"34","1","25","0","0","1","10","0","60","21"
,"35","1","25","0","0","1","10","0","60","21"
,"35","1","24","0","0","1","10","0","59","21"
,"36","1","23","0","0","1","10","0","59","21"
,"36","1","23","0","0","1","10","0","59","21"
,"35","1","23","0","0","1","10","0","60","21"
,"35","1","23","0","0","1","10","0","62","21"
,"34","1","23","0","0","1","10","0","62","21"
,"34","1","23","0","0","1","10","0","60","21"
,"34","1","23","0","0","1","10","0","58","21"
,"34","1","23","0","0","1","10","0","57","21"
,"34","1","23","0","0","1","10","0","58","21"
,"34","1","23","0","0","1","10","0","59","21"
,"34","1","23","0","0","1","10","0","60","21"
,"34","1","23","0","0","1","10","0","60","21"
,"35","1","23","0","0","1","10","0","60","21"
,"35","1","23","0","0","1","10","0","60","21"
,"34","1","23","0","0","1","10","0","60","21"
,"33","1","23","0","0","1","10","0","60","21"
,"32","1","24","0","0","1","10","0","59","21"
,"31","1","24","0","0","1","11","0","60","21"
,"32","1","25","0","0","1","11","0","58","21"
,"32","1","25","0","0","1","11","0","58","21"
,"31","1","25","0","0","1","11","0","57","21"
,"31","1","26","0","0","1","11","0","57","21"
,"29","1","26","0","0","1","11","0","57","21"
,"29","1","26","0","0","1","11","0","56","21"
,"29","1","26","0","0","1","11","0","56","21"
,"29","1","26","0","0","1","11","0","57","21"
,"29","1","26","0","0","1","11","0","57","21"
,"28","1","26","0","0","1","11","0","57","21"
,"27","1","26","0","0","1","11","0","58","21"
,"27","1","26","0","0","1","11","0","58","21"
,"27","1","26","0","0","1","11","0","58","21"
,"27","1","26","0","0","1","11","0","60","21"
,"27","1","27","0","0","1","11","0","60","21"
,"26","1","27","0","0","1","11","0","60","21"
,"24","1","27","0","0","1","11","0","59","21"
,"24","1","24","0","0","1","11","0","59","21"
,"24","1","24","0","0","1","11","0","58","21"
,"24","1","24","0","0","1","12","0","58","21"
,"24","1","24","0","0","1","12","0","58","21"
,"24","1","24","0","0","1","12","0","58","21"
,"24","1","24","0","0","1","12","0","58","21"
,"24","1","25","0","0","1","12","0","58","21"
,"24","1","25","0","0","1","12","0","59","21"
,"24","1","25","0","0","1","12","0","59","21"
,"23","1","25","0","0","1","12","0","59","21"
,"24","1","25","0","0","1","12","0","59","21"
,"25","1","25","0","0","1","12","0","60","21"
,"26","1","24","0","0","1","12","0","60","21"
,"25","1","23","0","0","1","12","0","60","21"
,"25","1","23","0","0","1","12","0","58","21"
,"25","1","23","0","0","1","14","0","58","21"
,"24","1","23","0","0","1","14","0","56","21"
,"24","1","23","0","0","1","13","0","56","21"
,"24","1","23","0","0","1","13","0","57","21"
,"24","1","23","0","0","1","13","0","55","21"
,"24","1","23","0","0","1","13","0","55","21"
,"24","1","22","0","0","1","13","0","56","21"
,"27","1","20","0","0","1","13","0","55","21"
,"27","1","20","0","0","1","13","0","56","21"
,"27","1","20","0","0","1","13","0","55","21"
,"27","1","20","0","0","1","13","0","56","21"
,"27","1","20","0","0","1","13","0","56","21"
,"27","1","20","0","0","1","12","0","57","21"
,"25","1","20","0","0","1","12","0","57","21"
,"25","1","19","0","0","1","13","0","56","21"
,"25","1","20","0","0","1","13","0","56","21"
,"25","1","20","0","0","1","13","0","54","21"
